resource_id,resource_type,key,item_qualifier,source,source_language,format_tokens,formatted,markup,en_markup,screen_hint,source_kind,en,en_status,reviewer,notes
0x7f13032c,string,library_unfollow_dialog_title_deleted_mylist,,削除されたマイリストです,ja,,,,,library,resource,This My List has been deleted,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13032d,string,library_unfollow_dialog_title_private_mylist,,非公開のマイリストです,ja,,,,,library,resource,This My List is private,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13032e,string,library_watch_later_transition_failure_message,,あとで見るの読み込みに失敗しました。\nオンラインにして更新してください。,ja,,,,,library,resource,Failed to load Watch Later.\nGo online and refresh.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13032f,string,license,,ライセンス情報,ja,,,,,license,resource,License information,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130330,string,license_content_error,,An error has occurred when fetching the license.,en,,,,,license,resource,An error has occurred when fetching the license.,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f130331,string,license_is_loading,,License info is loading.,en,,,,,license,resource,License info is loading.,source_verified,source passthrough + deterministic QA,User-visible static UI; status text
0x7f130332,string,license_list_is_loading,,License list is loading.,en,,,,,license,resource,License list is loading.,source_verified,source passthrough + deterministic QA,User-visible static UI; status text
0x7f130333,string,like_added_message,,「いいね！」しました。,ja,,,,,like,resource,Liked.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130334,string,like_deleted_message,,「いいね！」を解除しました。,ja,,,,,like,resource,Like removed.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130335,string,like_dialog_title,,「いいね！」しました,ja,,,,,like,resource,Liked,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130336,string,like_history_blank,,いいね！した作品はありません,ja,,,,,like,resource,You haven't liked any content,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130337,string,like_history_error,,いいね！した作品の取得に失敗しました,ja,,,,,like,resource,Failed to retrieve liked content,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130338,string,like_history_header,,いいね！した作品が%d件まで表示されます。,ja,%d,,,,like,resource,Up to %d liked items will be displayed.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130339,string,like_history_title,,いいね！履歴,ja,,,,,like,resource,Like history,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13033a,string,locallist,,ローカルリスト,ja,,,,,locallist,resource,Local list,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13033b,string,login,,ログイン,ja,,,,,login,resource,Log in,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13033c,string,login_failed,,Login failed,en,,,,,login,resource,Login failed,source_verified,source passthrough + deterministic QA,User-visible static UI; error message
0x7f13033d,string,logout,,ログアウト,ja,,,,,logout,resource,Log out,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13033e,string,logout_by_session_error_guest,,長期間ご利用がないか、他の端末からログインがあったため、アカウント情報を取得できませんでした。アカウント情報の確認のため、［問い合わせ］よりお問い合わせください。,ja,,,,,logout,resource,"We couldn't retrieve your account information because you haven't used the service for a long time or you logged in from another device. To verify your account information, please contact us through [Inquiry].",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13033f,string,logout_by_session_error_non_guest,,長期間ご利用がないか、他の端末からログインがあったため、アカウント情報を取得できませんでした。再度ログインしてください。ログイン情報がご不明な場合はお問い合わせください。,ja,,,,,logout,resource,"We couldn't retrieve your account information because you haven't used the service for a long time or you logged in from another device. Please log in again. If you don't know your login information, please contact us.",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130340,string,logout_confirm_cancel,,Cancel,en,,,,,logout,resource,Cancel,source_verified,source passthrough + deterministic QA,User-visible static UI; button text
0x7f130341,string,logout_confirm_message,,Log out of the VocaColle.,en,,,,,logout,resource,Log out of the VocaColle.,source_verified,source passthrough + deterministic QA,User-visible static UI; dialog message
0x7f130342,string,logout_confirm_ok,,Logout,en,,,,,logout,resource,Logout,source_verified,source passthrough + deterministic QA,User-visible static UI; button
0x7f130343,string,logout_confirm_title,,Do you want to log out?,en,,,,,logout,resource,Do you want to log out?,source_verified,source passthrough + deterministic QA,User-visible static UI; dialog title
0x7f130344,string,logout_guest_confirm_cancel,,Cancel,en,,,,,logout,resource,Cancel,source_verified,source passthrough + deterministic QA,User-visible static UI; button
0x7f130345,string,logout_guest_confirm_message,,ログアウトすると、このアカウントでの再ログインができなくなります。,ja,,,,,logout,resource,"After logging out, you won't be able to log in again with this account.",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130346,string,logout_guest_confirm_message_with_playlist_loss_warning,,"If you log out while using a guest account, you will not be able to log in again, and your Watch Later list and playlists will be lost.\nPlease register an email address or link an external account before logging out.",en,,,,,logout,resource,"If you log out while using a guest account, you will not be able to log in again, and your Watch Later list and playlists will be lost.\nPlease register an email address or link an external account before logging out.",source_verified,source passthrough + deterministic QA,User-visible static UI; dialog message
0x7f130347,string,logout_guest_confirm_ok,,Continue logging out,en,,,,,logout,resource,Continue logging out,source_verified,source passthrough + deterministic QA,User-visible static UI; button
0x7f130348,string,logout_guest_confirm_register,,Register login information,en,,,,,logout,resource,Register login information,source_verified,source passthrough + deterministic QA,User-visible static UI; button
0x7f130349,string,logout_guest_subscription_exists_confirm_message,,You cannot log out because there is paid subscription information associated with your current account.\nPlease register an email address or link an external service login.,en,,,,,logout,resource,You cannot log out because there is paid subscription information associated with your current account.\nPlease register an email address or link an external service login.,source_verified,source passthrough + deterministic QA,User-visible static UI; dialog message
0x7f13034a,string,logout_open_inquiry,,問い合わせ,ja,,,,,logout,resource,Inquiry,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13034b,string,lyrics_registration_coaching_more_detail_button,,さらに詳しく,ja,,,,,lyrics,resource,Learn more,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13034c,string,lyrics_registration_coaching_owner_message,,歌詞を登録する際は、PCブラウザのニコニコガレージから歌詞データを投稿してください。,ja,,,,,lyrics,resource,"When registering lyrics, submit the lyrics data from Niconico Garage in a PC browser.",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13034d,string,lyrics_registration_coaching_owner_title,,あなたの作品に歌詞を登録しよう！,ja,,,,,lyrics,resource,Add lyrics to your work!,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13034e,string,lyrics_registration_coaching_viewer_message,,歌詞データの投稿は投稿者のみ行えます。\n歌詞を登録する際は、ニコニコガレージから歌詞データを投稿してください。,ja,,,,,lyrics,resource,"Only the uploader can submit lyrics data.\nWhen registering lyrics, submit the lyrics data from Niconico Garage.",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13034f,string,lyrics_registration_coaching_viewer_title,,この作品には歌詞が登録されていません,ja,,,,,lyrics,resource,No lyrics have been registered for this work,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130352,string,m3_loading_indicator_content_description,,Loading,en,,,,,m3,resource,Loading,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130362,string,m3c_bottom_sheet_collapse_description,,Collapse bottom sheet,en,,,,,m3c,resource,Collapse bottom sheet,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130363,string,m3c_bottom_sheet_dismiss_description,,Dismiss bottom sheet,en,,,,,m3c,resource,Dismiss bottom sheet,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130364,string,m3c_bottom_sheet_drag_handle_description,,Drag handle,en,,,,,m3c,resource,Drag handle,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130365,string,m3c_bottom_sheet_expand_description,,Expand bottom sheet,en,,,,,m3c,resource,Expand bottom sheet,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130366,string,m3c_bottom_sheet_pane_title,,Bottom Sheet,en,,,,,m3c,resource,Bottom Sheet,source_verified,source passthrough + deterministic QA,User-visible static UI; pane title
0x7f130367,string,m3c_date_input_headline,,Entered date,en,,,,,m3c,resource,Entered date,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker
0x7f130368,string,m3c_date_input_headline_description,,Entered date: %1$s,en,%1$s,,,,m3c,resource,Entered date: %1$s,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130369,string,m3c_date_input_invalid_for_pattern,,Date does not match expected pattern: %1$s,en,%1$s,,,,m3c,resource,Date does not match expected pattern: %1$s,source_verified,source passthrough + deterministic QA,User-visible static UI; error text
0x7f13036a,string,m3c_date_input_invalid_not_allowed,,Date not allowed: %1$s,en,%1$s,,,,m3c,resource,Date not allowed: %1$s,source_verified,source passthrough + deterministic QA,User-visible static UI; error text
0x7f13036b,string,m3c_date_input_invalid_year_range,,Date out of expected year range %1$s - %2$s,en,%1$s|%2$s,false,,,m3c,resource,Date out of expected year range %1$s - %2$s,source_verified,source passthrough + deterministic QA,User-visible static UI; error text
0x7f13036c,string,m3c_date_input_label,,Date,en,,,,,m3c,resource,Date,source_verified,source passthrough + deterministic QA,User-visible static UI; field label
0x7f13036d,string,m3c_date_input_no_input_description,,None,en,,,,,m3c,resource,None,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f13036e,string,m3c_date_input_title,,Select date,en,,,,,m3c,resource,Select date,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker
0x7f13036f,string,m3c_date_picker_headline,,Selected date,en,,,,,m3c,resource,Selected date,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker
0x7f130370,string,m3c_date_picker_headline_description,,Current selection: %1$s,en,%1$s,,,,m3c,resource,Current selection: %1$s,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130371,string,m3c_date_picker_navigate_to_year_description,,Navigate to year %1$s,en,%1$s,,,,m3c,resource,Navigate to year %1$s,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130372,string,m3c_date_picker_no_selection_description,,None,en,,,,,m3c,resource,None,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130373,string,m3c_date_picker_scroll_to_earlier_years,,Scroll to show earlier years,en,,,,,m3c,resource,Scroll to show earlier years,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130374,string,m3c_date_picker_scroll_to_later_years,,Scroll to show later years,en,,,,,m3c,resource,Scroll to show later years,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130375,string,m3c_date_picker_switch_to_calendar_mode,,Switch to calendar input mode,en,,,,,m3c,resource,Switch to calendar input mode,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130376,string,m3c_date_picker_switch_to_day_selection,,"Swipe to select a year, or tap to switch back to selecting a day",en,,,,,m3c,resource,"Swipe to select a year, or tap to switch back to selecting a day",source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130377,string,m3c_date_picker_switch_to_input_mode,,Switch to text input mode,en,,,,,m3c,resource,Switch to text input mode,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130378,string,m3c_date_picker_switch_to_next_month,,Change to next month,en,,,,,m3c,resource,Change to next month,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130379,string,m3c_date_picker_switch_to_previous_month,,Change to previous month,en,,,,,m3c,resource,Change to previous month,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f13037a,string,m3c_date_picker_switch_to_year_selection,,Switch to selecting a year,en,,,,,m3c,resource,Switch to selecting a year,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f13037b,string,m3c_date_picker_title,,Select date,en,,,,,m3c,resource,Select date,source_verified,source passthrough + deterministic QA,User-visible static UI; date picker
0x7f13037c,string,m3c_date_picker_today_description,,Today,en,,,,,m3c,resource,Today,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f13037d,string,m3c_date_picker_year_picker_pane_title,,Year picker visible,en,,,,,m3c,resource,Year picker visible,source_verified,source passthrough + deterministic QA,User-visible static UI; pane title
0x7f13037e,string,m3c_date_range_input_invalid_range_input,,Invalid date range input,en,,,,,m3c,resource,Invalid date range input,source_verified,source passthrough + deterministic QA,User-visible static UI; error text
0x7f13037f,string,m3c_date_range_input_title,,Enter dates,en,,,,,m3c,resource,Enter dates,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f130380,string,m3c_date_range_picker_day_in_range,,In range,en,,,,,m3c,resource,In range,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130381,string,m3c_date_range_picker_end_headline,,End date,en,,,,,m3c,resource,End date,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f130382,string,m3c_date_range_picker_scroll_to_next_month,,Scroll to show the next month,en,,,,,m3c,resource,Scroll to show the next month,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130383,string,m3c_date_range_picker_scroll_to_previous_month,,Scroll to show the previous month,en,,,,,m3c,resource,Scroll to show the previous month,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130384,string,m3c_date_range_picker_start_headline,,Start date,en,,,,,m3c,resource,Start date,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f130385,string,m3c_date_range_picker_title,,Select dates,en,,,,,m3c,resource,Select dates,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f130386,string,m3c_dialog,,Dialog,en,,,,,m3c,resource,Dialog,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130387,string,m3c_dropdown_menu_collapsed,,Collapsed,en,,,,,m3c,resource,Collapsed,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130388,string,m3c_dropdown_menu_expanded,,Expanded,en,,,,,m3c,resource,Expanded,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130389,string,m3c_dropdown_menu_toggle,,Toggle dropdown menu,en,,,,,m3c,resource,Toggle dropdown menu,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f13038a,string,m3c_floating_toolbar_collapse,,Collapse toolbar,en,,,,,m3c,resource,Collapse toolbar,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f13038b,string,m3c_floating_toolbar_expand,,Expand toolbar,en,,,,,m3c,resource,Expand toolbar,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f13038c,string,m3c_search_bar_search,,Search,en,,,,,m3c,resource,Search,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f13038d,string,m3c_snackbar_dismiss,,Dismiss,en,,,,,m3c,resource,Dismiss,source_verified,source passthrough + deterministic QA,User-visible static UI; button
0x7f13038e,string,m3c_snackbar_pane_title,,Alert,en,,,,,m3c,resource,Alert,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f13038f,string,m3c_suggestions_available,,Suggestions below,en,,,,,m3c,resource,Suggestions below,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130390,string,m3c_time_input_dialog_title,,Enter Time,en,,,,,m3c,resource,Enter Time,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f130391,string,m3c_time_picker_am,,AM,en,,,,,m3c,resource,AM,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f130392,string,m3c_time_picker_dialog_title,,Select Time,en,,,,,m3c,resource,Select Time,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f130393,string,m3c_time_picker_hour,,Hour,en,,,,,m3c,resource,Hour,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f130394,string,m3c_time_picker_hour_24h_suffix,,%1$d hours,en,%1$d,,,,m3c,resource,%1$d hours,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f130395,string,m3c_time_picker_hour_selection,,Select hour,en,,,,,m3c,resource,Select hour,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130396,string,m3c_time_picker_hour_suffix,,%1$d o'clock,en,%1$d,,,,m3c,resource,%1$d o'clock,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f130397,string,m3c_time_picker_hour_text_field,,for hour,en,,,,,m3c,resource,for hour,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f130398,string,m3c_time_picker_minute,,Minute,en,,,,,m3c,resource,Minute,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f130399,string,m3c_time_picker_minute_selection,,Select minutes,en,,,,,m3c,resource,Select minutes,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f13039a,string,m3c_time_picker_minute_suffix,,%1$d minutes,en,%1$d,,,,m3c,resource,%1$d minutes,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f13039b,string,m3c_time_picker_minute_text_field,,for minutes,en,,,,,m3c,resource,for minutes,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f13039c,string,m3c_time_picker_period_toggle_description,,Select AM or PM,en,,,,,m3c,resource,Select AM or PM,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f13039d,string,m3c_time_picker_pm,,PM,en,,,,,m3c,resource,PM,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f13039e,string,m3c_time_picker_toggle_keyboard,,Switch to text input mode for the time input,en,,,,,m3c,resource,Switch to text input mode for the time input,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f13039f,string,m3c_time_picker_toggle_touch,,Switch to clock mode for the time input,en,,,,,m3c,resource,Switch to clock mode for the time input,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f1303a0,string,m3c_tooltip_long_press_label,,Show tooltip,en,,,,,m3c,resource,Show tooltip,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f1303a1,string,m3c_tooltip_pane_description,,Tooltip,en,,,,,m3c,resource,Tooltip,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f1303a2,string,m3c_wide_navigation_rail_close_rail,,Close rail,en,,,,,m3c,resource,Close rail,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f1303a3,string,m3c_wide_navigation_rail_pane_title,,Navigation rail,en,,,,,m3c,resource,Navigation rail,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f1303a5,string,material_clock_toggle_content_description,,Select AM or PM,en,,,,,material,resource,Select AM or PM,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f1303a6,string,material_hour_24h_suffix,,%1$s hours,en,%1$s,,,,material,resource,%1$s hours,source_verified,source passthrough + deterministic QA,User-visible static UI; UI text
0x7f1303a7,string,material_hour_selection,,Select hour,en,,,,,material,resource,Select hour,source_verified,source passthrough + deterministic QA,User-visible static UI; accessibility
0x7f1303a8,string,material_hour_suffix,,%1$s o'clock,en,%1$s,,,,material,resource,%1$s o'clock,source_verified,source passthrough + deterministic QA,User-visible static UI; time picker UI
0x7f1303a9,string,material_minute_selection,,Select minutes,en,,,,,material,resource,Select minutes,source_verified,source passthrough + deterministic QA,User-visible static UI; time picker UI
0x7f1303aa,string,material_minute_suffix,,%1$s minutes,en,%1$s,,,,material,resource,%1$s minutes,source_verified,source passthrough + deterministic QA,User-visible static UI; time picker UI
0x7f1303b0,string,material_slider_range_end,,Range end,en,,,,,material,resource,Range end,source_verified,source passthrough + deterministic QA,User-visible static UI; slider accessibility
0x7f1303b1,string,material_slider_range_start,,Range start,en,,,,,material,resource,Range start,source_verified,source passthrough + deterministic QA,User-visible static UI; slider accessibility
0x7f1303b2,string,material_slider_value,,Value,en,,,,,material,resource,Value,source_verified,source passthrough + deterministic QA,User-visible static UI; slider accessibility
0x7f1303b3,string,material_timepicker_am,,AM,en,,,,,material,resource,AM,source_verified,source passthrough + deterministic QA,User-visible static UI; time picker UI
0x7f1303b4,string,material_timepicker_clock_mode_description,,Switch to clock mode for the time input.,en,,,,,material,resource,Switch to clock mode for the time input.,source_verified,source passthrough + deterministic QA,User-visible static UI; time picker accessibility
0x7f1303b5,string,material_timepicker_hour,,Hour,en,,,,,material,resource,Hour,source_verified,source passthrough + deterministic QA,User-visible static UI; time picker UI
0x7f1303b6,string,material_timepicker_minute,,Minute,en,,,,,material,resource,Minute,source_verified,source passthrough + deterministic QA,User-visible static UI; time picker UI
0x7f1303b7,string,material_timepicker_pm,,PM,en,,,,,material,resource,PM,source_verified,source passthrough + deterministic QA,User-visible static UI; time picker UI
0x7f1303b8,string,material_timepicker_select_time,,Select time,en,,,,,material,resource,Select time,source_verified,source passthrough + deterministic QA,User-visible static UI; time picker UI
0x7f1303b9,string,material_timepicker_text_input_mode_description,,Switch to text input mode for the time input.,en,,,,,material,resource,Switch to text input mode for the time input.,source_verified,source passthrough + deterministic QA,User-visible static UI; time picker accessibility
0x7f1303ba,string,mc2_snackbar_pane_title,,Alert,en,,,,,mc2,resource,Alert,source_verified,source passthrough + deterministic QA,User-visible static UI; snackbar accessibility
0x7f1303bb,string,media3_controls_pause_description,,Pause,en,,,,,media3,resource,Pause,source_verified,source passthrough + deterministic QA,User-visible static UI; media controls
0x7f1303bc,string,media3_controls_play_description,,Play,en,,,,,media3,resource,Play,source_verified,source passthrough + deterministic QA,User-visible static UI; media controls
0x7f1303bd,string,media3_controls_seek_back_description,,Seek back,en,,,,,media3,resource,Seek back,source_verified,source passthrough + deterministic QA,User-visible static UI; media controls
0x7f1303be,string,media3_controls_seek_forward_description,,Seek forward,en,,,,,media3,resource,Seek forward,source_verified,source passthrough + deterministic QA,User-visible static UI; media controls
0x7f1303bf,string,media3_controls_seek_to_next_description,,Seek to next item,en,,,,,media3,resource,Seek to next item,source_verified,source passthrough + deterministic QA,User-visible static UI; media controls
0x7f1303c0,string,media3_controls_seek_to_previous_description,,Seek to previous item,en,,,,,media3,resource,Seek to previous item,source_verified,source passthrough + deterministic QA,User-visible static UI; media controls
0x7f1303c1,string,media_cache_usage_volume_format,,%s 使用,ja,%s,,,,media,resource,%s used,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303c2,string,media_detail,,作品詳細,ja,,,,,media,resource,Work details,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303c3,string,media_detail_audio_quality,,最高音質：,ja,,,,,media,resource,Highest audio quality:,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303c4,string,media_detail_comment_count,,コメント数：,ja,,,,,media,resource,Comments:,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303c5,string,media_detail_copy_media_id_completed_message,,作品IDをコピーしました。,ja,,,,,media,resource,Work ID copied.,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303c6,string,media_detail_copy_media_id_format,,作品ID(%s)をコピーする,ja,%s,,,,media,resource,Copy work ID (%s),machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303c7,string,media_detail_duration,,再生時間：,ja,,,,,media,resource,Duration:,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303c8,string,media_detail_like_count,,いいね！数：,ja,,,,,media,resource,Likes:,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303c9,string,media_detail_mute_user,,このユーザーの作品を表示しない,ja,,,,,media,resource,Hide this user's works,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303ca,string,media_detail_mute_user_alert_message,,このユーザーの作品が検索やランキングなどから非表示になります,ja,,,,,media,resource,"This user's works will be hidden from search results, rankings, and more.",machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303cb,string,media_detail_mute_user_alert_title,,このユーザーの作品を非表示にしますか？,ja,,,,,media,resource,Hide this user's works?,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303cc,string,media_detail_mylist_count,,マイリスト数：,ja,,,,,media,resource,MyLists:,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303cd,string,media_detail_post_date,,投稿日時：,ja,,,,,media,resource,Posted:,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303ce,string,media_detail_related_mylist,,関連マイリスト,ja,,,,,media,resource,Related MyLists,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303cf,string,media_detail_report,,このコンテンツを通報する,ja,,,,,media,resource,Report this content,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303d0,string,media_detail_title,,作品紹介,ja,,,,,media,resource,About this work,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303d1,string,media_detail_view_count,,再生数：,ja,,,,,media,resource,Views:,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303d3,string,more_view,,もっと見る,ja,,,,,more,resource,See more,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303d4,string,move,,移動,ja,,,,,move,resource,Move,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303d5,string,move_to_store,,移動する,ja,,,,,move,resource,Move,machine_verified,GPT-5.6 Luna low + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303d6,string,mtrl_badge_numberless_content_description,,New notification,en,,,,,mtrl,resource,New notification,source_verified,source passthrough + deterministic QA,User-visible static UI; badge accessibility
0x7f1303d7,string,mtrl_button_collapsed_content_description,,Collapsed,en,,,,,mtrl,resource,Collapsed,source_verified,source passthrough + deterministic QA,User-visible static UI; button accessibility
0x7f1303d8,string,mtrl_button_expanded_content_description,,Expanded,en,,,,,mtrl,resource,Expanded,source_verified,source passthrough + deterministic QA,User-visible static UI; button accessibility
0x7f1303e1,string,mtrl_checkbox_state_description_checked,,Checked,en,,,,,mtrl,resource,Checked,source_verified,source passthrough + deterministic QA,User-visible static UI; checkbox accessibility
0x7f1303e2,string,mtrl_checkbox_state_description_indeterminate,,Partially checked,en,,,,,mtrl,resource,Partially checked,source_verified,source passthrough + deterministic QA,User-visible static UI; checkbox accessibility
0x7f1303e3,string,mtrl_checkbox_state_description_unchecked,,Not checked,en,,,,,mtrl,resource,Not checked,source_verified,source passthrough + deterministic QA,User-visible static UI; checkbox accessibility
0x7f1303e4,string,mtrl_chip_close_icon_content_description,,Remove %1$s,en,%1$s,,,,mtrl,resource,Remove %1$s,source_verified,source passthrough + deterministic QA,User-visible static UI; chip accessibility
