resource_id,resource_type,key,item_qualifier,source,source_language,format_tokens,formatted,markup,ko_markup,screen_hint,source_kind,ko,ko_status,reviewer,notes
0x7f13036d,string,m3c_date_input_no_input_description,,None,en,,,,,m3c,resource,없음,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f13036e,string,m3c_date_input_title,,Select date,en,,,,,m3c,resource,날짜 선택,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker
0x7f13036f,string,m3c_date_picker_headline,,Selected date,en,,,,,m3c,resource,선택한 날짜,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker
0x7f130370,string,m3c_date_picker_headline_description,,Current selection: %1$s,en,%1$s,,,,m3c,resource,현재 선택: %1$s,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130371,string,m3c_date_picker_navigate_to_year_description,,Navigate to year %1$s,en,%1$s,,,,m3c,resource,%1$s년으로 이동,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130372,string,m3c_date_picker_no_selection_description,,None,en,,,,,m3c,resource,없음,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130373,string,m3c_date_picker_scroll_to_earlier_years,,Scroll to show earlier years,en,,,,,m3c,resource,이전 연도를 보려면 스크롤,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130374,string,m3c_date_picker_scroll_to_later_years,,Scroll to show later years,en,,,,,m3c,resource,이후 연도를 보려면 스크롤,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130375,string,m3c_date_picker_switch_to_calendar_mode,,Switch to calendar input mode,en,,,,,m3c,resource,캘린더 입력 모드로 전환,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130376,string,m3c_date_picker_switch_to_day_selection,,"Swipe to select a year, or tap to switch back to selecting a day",en,,,,,m3c,resource,스와이프하여 연도를 선택하거나 탭하여 날짜 선택으로 돌아가기,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130377,string,m3c_date_picker_switch_to_input_mode,,Switch to text input mode,en,,,,,m3c,resource,텍스트 입력 모드로 전환,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130378,string,m3c_date_picker_switch_to_next_month,,Change to next month,en,,,,,m3c,resource,다음 달로 변경,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130379,string,m3c_date_picker_switch_to_previous_month,,Change to previous month,en,,,,,m3c,resource,이전 달로 변경,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f13037a,string,m3c_date_picker_switch_to_year_selection,,Switch to selecting a year,en,,,,,m3c,resource,연도 선택으로 전환,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f13037b,string,m3c_date_picker_title,,Select date,en,,,,,m3c,resource,날짜 선택,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker
0x7f13037c,string,m3c_date_picker_today_description,,Today,en,,,,,m3c,resource,오늘,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f13037d,string,m3c_date_picker_year_picker_pane_title,,Year picker visible,en,,,,,m3c,resource,연도 선택기가 표시됨,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; pane title
0x7f13037e,string,m3c_date_range_input_invalid_range_input,,Invalid date range input,en,,,,,m3c,resource,잘못된 날짜 범위 입력,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error text
0x7f13037f,string,m3c_date_range_input_title,,Enter dates,en,,,,,m3c,resource,날짜 입력,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f130380,string,m3c_date_range_picker_day_in_range,,In range,en,,,,,m3c,resource,범위 내,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130381,string,m3c_date_range_picker_end_headline,,End date,en,,,,,m3c,resource,종료일,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f130382,string,m3c_date_range_picker_scroll_to_next_month,,Scroll to show the next month,en,,,,,m3c,resource,다음 달을 표시하려면 스크롤하세요,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130383,string,m3c_date_range_picker_scroll_to_previous_month,,Scroll to show the previous month,en,,,,,m3c,resource,이전 달을 표시하려면 스크롤하세요,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130384,string,m3c_date_range_picker_start_headline,,Start date,en,,,,,m3c,resource,시작일,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f130385,string,m3c_date_range_picker_title,,Select dates,en,,,,,m3c,resource,날짜 선택,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f130386,string,m3c_dialog,,Dialog,en,,,,,m3c,resource,대화상자,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130387,string,m3c_dropdown_menu_collapsed,,Collapsed,en,,,,,m3c,resource,접힘,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130388,string,m3c_dropdown_menu_expanded,,Expanded,en,,,,,m3c,resource,펼쳐짐,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130389,string,m3c_dropdown_menu_toggle,,Toggle dropdown menu,en,,,,,m3c,resource,드롭다운 메뉴 전환,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f13038a,string,m3c_floating_toolbar_collapse,,Collapse toolbar,en,,,,,m3c,resource,툴바 접기,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f13038b,string,m3c_floating_toolbar_expand,,Expand toolbar,en,,,,,m3c,resource,툴바 펼치기,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f13038c,string,m3c_search_bar_search,,Search,en,,,,,m3c,resource,검색,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f13038d,string,m3c_snackbar_dismiss,,Dismiss,en,,,,,m3c,resource,닫기,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; button
0x7f13038e,string,m3c_snackbar_pane_title,,Alert,en,,,,,m3c,resource,알림,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f13038f,string,m3c_suggestions_available,,Suggestions below,en,,,,,m3c,resource,아래에 추천 항목 있음,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130390,string,m3c_time_input_dialog_title,,Enter Time,en,,,,,m3c,resource,시간 입력,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f130391,string,m3c_time_picker_am,,AM,en,,,,,m3c,resource,오전,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f130392,string,m3c_time_picker_dialog_title,,Select Time,en,,,,,m3c,resource,시간 선택,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f130393,string,m3c_time_picker_hour,,Hour,en,,,,,m3c,resource,시,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f130394,string,m3c_time_picker_hour_24h_suffix,,%1$d hours,en,%1$d,,,,m3c,resource,%1$d시간,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f130395,string,m3c_time_picker_hour_selection,,Select hour,en,,,,,m3c,resource,시간 선택,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130396,string,m3c_time_picker_hour_suffix,,%1$d o'clock,en,%1$d,,,,m3c,resource,%1$d시,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f130397,string,m3c_time_picker_hour_text_field,,for hour,en,,,,,m3c,resource,시간 입력란,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130398,string,m3c_time_picker_minute,,Minute,en,,,,,m3c,resource,분,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f130399,string,m3c_time_picker_minute_selection,,Select minutes,en,,,,,m3c,resource,분 선택,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f13039a,string,m3c_time_picker_minute_suffix,,%1$d minutes,en,%1$d,,,,m3c,resource,%1$d분,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f13039b,string,m3c_time_picker_minute_text_field,,for minutes,en,,,,,m3c,resource,분 입력란,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f13039c,string,m3c_time_picker_period_toggle_description,,Select AM or PM,en,,,,,m3c,resource,오전 또는 오후 선택,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f13039d,string,m3c_time_picker_pm,,PM,en,,,,,m3c,resource,오후,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f13039e,string,m3c_time_picker_toggle_keyboard,,Switch to text input mode for the time input,en,,,,,m3c,resource,시간 입력을 텍스트 입력 모드로 전환,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f13039f,string,m3c_time_picker_toggle_touch,,Switch to clock mode for the time input,en,,,,,m3c,resource,시간 입력을 시계 모드로 전환,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f1303a0,string,m3c_tooltip_long_press_label,,Show tooltip,en,,,,,m3c,resource,도움말 표시,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f1303a1,string,m3c_tooltip_pane_description,,Tooltip,en,,,,,m3c,resource,도움말,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f1303a2,string,m3c_wide_navigation_rail_close_rail,,Close rail,en,,,,,m3c,resource,레일 닫기,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f1303a3,string,m3c_wide_navigation_rail_pane_title,,Navigation rail,en,,,,,m3c,resource,탐색 레일,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f1303a5,string,material_clock_toggle_content_description,,Select AM or PM,en,,,,,material,resource,오전 또는 오후 선택,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f1303a6,string,material_hour_24h_suffix,,%1$s hours,en,%1$s,,,,material,resource,%1$s시간,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; UI text
0x7f1303a7,string,material_hour_selection,,Select hour,en,,,,,material,resource,시간 선택,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f1303a8,string,material_hour_suffix,,%1$s o'clock,en,%1$s,,,,material,resource,%1$s시,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; time picker UI
0x7f1303a9,string,material_minute_selection,,Select minutes,en,,,,,material,resource,분 선택,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; time picker UI
0x7f1303aa,string,material_minute_suffix,,%1$s minutes,en,%1$s,,,,material,resource,%1$s분,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; time picker UI
0x7f1303b0,string,material_slider_range_end,,Range end,en,,,,,material,resource,범위 끝,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; slider accessibility
0x7f1303b1,string,material_slider_range_start,,Range start,en,,,,,material,resource,범위 시작,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; slider accessibility
0x7f1303b2,string,material_slider_value,,Value,en,,,,,material,resource,값,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; slider accessibility
0x7f1303b3,string,material_timepicker_am,,AM,en,,,,,material,resource,오전,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; time picker UI
0x7f1303b4,string,material_timepicker_clock_mode_description,,Switch to clock mode for the time input.,en,,,,,material,resource,시간 입력을 시계 모드로 전환합니다.,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; time picker accessibility
0x7f1303b5,string,material_timepicker_hour,,Hour,en,,,,,material,resource,시,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; time picker UI
0x7f1303b6,string,material_timepicker_minute,,Minute,en,,,,,material,resource,분,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; time picker UI
0x7f1303b7,string,material_timepicker_pm,,PM,en,,,,,material,resource,오후,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; time picker UI
0x7f1303b8,string,material_timepicker_select_time,,Select time,en,,,,,material,resource,시간 선택,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; time picker UI
0x7f1303b9,string,material_timepicker_text_input_mode_description,,Switch to text input mode for the time input.,en,,,,,material,resource,시간 입력을 텍스트 입력 모드로 전환합니다.,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; time picker accessibility
0x7f1303ba,string,mc2_snackbar_pane_title,,Alert,en,,,,,mc2,resource,알림,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; snackbar accessibility
0x7f1303bb,string,media3_controls_pause_description,,Pause,en,,,,,media3,resource,일시중지,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; media controls
0x7f1303bc,string,media3_controls_play_description,,Play,en,,,,,media3,resource,재생,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; media controls
0x7f1303bd,string,media3_controls_seek_back_description,,Seek back,en,,,,,media3,resource,뒤로 이동,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; media controls
0x7f1303be,string,media3_controls_seek_forward_description,,Seek forward,en,,,,,media3,resource,앞으로 이동,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; media controls
0x7f1303bf,string,media3_controls_seek_to_next_description,,Seek to next item,en,,,,,media3,resource,다음 항목으로 이동,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; media controls
0x7f1303c0,string,media3_controls_seek_to_previous_description,,Seek to previous item,en,,,,,media3,resource,이전 항목으로 이동,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; media controls
0x7f1303c1,string,media_cache_usage_volume_format,,%s 使用,ja,%s,,,,media,resource,%s 사용,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303c2,string,media_detail,,作品詳細,ja,,,,,media,resource,작품 상세,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303c3,string,media_detail_audio_quality,,最高音質：,ja,,,,,media,resource,최고 음질:,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303c4,string,media_detail_comment_count,,コメント数：,ja,,,,,media,resource,댓글 수:,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303c5,string,media_detail_copy_media_id_completed_message,,作品IDをコピーしました。,ja,,,,,media,resource,작품 ID를 복사했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303c6,string,media_detail_copy_media_id_format,,作品ID(%s)をコピーする,ja,%s,,,,media,resource,작품 ID(%s) 복사,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303c7,string,media_detail_duration,,再生時間：,ja,,,,,media,resource,재생 시간:,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303c8,string,media_detail_like_count,,いいね！数：,ja,,,,,media,resource,좋아요 수:,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303c9,string,media_detail_mute_user,,このユーザーの作品を表示しない,ja,,,,,media,resource,이 사용자의 작품 숨기기,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303ca,string,media_detail_mute_user_alert_message,,このユーザーの作品が検索やランキングなどから非表示になります,ja,,,,,media,resource,이 사용자의 작품이 검색이나 랭킹 등에서 숨겨집니다,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303cb,string,media_detail_mute_user_alert_title,,このユーザーの作品を非表示にしますか？,ja,,,,,media,resource,이 사용자의 작품을 숨기시겠습니까?,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303cc,string,media_detail_mylist_count,,マイリスト数：,ja,,,,,media,resource,마이리스트 수:,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303cd,string,media_detail_post_date,,投稿日時：,ja,,,,,media,resource,게시 일시:,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303ce,string,media_detail_related_mylist,,関連マイリスト,ja,,,,,media,resource,관련 마이리스트,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303cf,string,media_detail_report,,このコンテンツを通報する,ja,,,,,media,resource,이 콘텐츠 신고하기,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303d0,string,media_detail_title,,作品紹介,ja,,,,,media,resource,작품 소개,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303d1,string,media_detail_view_count,,再生数：,ja,,,,,media,resource,재생 수:,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303d3,string,more_view,,もっと見る,ja,,,,,more,resource,더 보기,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303d4,string,move,,移動,ja,,,,,move,resource,이동,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303d5,string,move_to_store,,移動する,ja,,,,,move,resource,이동하기,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f1303d6,string,mtrl_badge_numberless_content_description,,New notification,en,,,,,mtrl,resource,새 알림,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; badge accessibility
0x7f1303d7,string,mtrl_button_collapsed_content_description,,Collapsed,en,,,,,mtrl,resource,접힘,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; button accessibility
0x7f1303d8,string,mtrl_button_expanded_content_description,,Expanded,en,,,,,mtrl,resource,펼쳐짐,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; button accessibility
0x7f1303e1,string,mtrl_checkbox_state_description_checked,,Checked,en,,,,,mtrl,resource,선택됨,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; checkbox accessibility
0x7f1303e2,string,mtrl_checkbox_state_description_indeterminate,,Partially checked,en,,,,,mtrl,resource,일부 선택됨,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; checkbox accessibility
0x7f1303e3,string,mtrl_checkbox_state_description_unchecked,,Not checked,en,,,,,mtrl,resource,선택되지 않음,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; checkbox accessibility
0x7f1303e4,string,mtrl_chip_close_icon_content_description,,Remove %1$s,en,%1$s,,,,mtrl,resource,%1$s 삭제,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; chip accessibility
0x7f1303e5,string,mtrl_exceed_max_badge_number_content_description,,More than %1$d new notifications,en,%1$d,,,,mtrl,resource,새 알림 %1$d개 초과,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; badge accessibility
0x7f1303e7,string,mtrl_picker_a11y_next_month,,Change to next month,en,,,,,mtrl,resource,다음 달로 변경,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker accessibility
0x7f1303e8,string,mtrl_picker_a11y_prev_month,,Change to previous month,en,,,,,mtrl,resource,이전 달로 변경,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker accessibility
0x7f1303e9,string,mtrl_picker_announce_current_range_selection,,Start date selection: %1$s – End date selection: %2$s,en,%1$s|%2$s,false,,,mtrl,resource,시작일 선택: %1$s – 종료일 선택: %2$s,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker accessibility
0x7f1303ea,string,mtrl_picker_announce_current_selection,,Current selection: %1$s,en,%1$s,,,,mtrl,resource,현재 선택: %1$s,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker accessibility
0x7f1303eb,string,mtrl_picker_announce_current_selection_none,,none,en,,,,,mtrl,resource,없음,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker accessibility
0x7f1303ec,string,mtrl_picker_cancel,,Cancel,en,,,,,mtrl,resource,취소,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; dialog button
0x7f1303ed,string,mtrl_picker_confirm,,OK,en,,,,,mtrl,resource,확인,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; dialog button
0x7f1303ef,string,mtrl_picker_date_header_title,,Select Date,en,,,,,mtrl,resource,날짜 선택,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker UI
0x7f1303f0,string,mtrl_picker_date_header_unselected,,Selected date,en,,,,,mtrl,resource,선택한 날짜,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker UI
0x7f1303f2,string,mtrl_picker_end_date_description,,End date %1$s,en,%1$s,,,,mtrl,resource,종료일 %1$s,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker accessibility
0x7f1303f3,string,mtrl_picker_invalid_format,,Invalid format.,en,,,,,mtrl,resource,잘못된 형식입니다.,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; error text
0x7f1303f4,string,mtrl_picker_invalid_format_example,,Example: %1$s,en,%1$s,,,,mtrl,resource,예: %1$s,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; helper text
0x7f1303f5,string,mtrl_picker_invalid_format_use,,Use: %1$s,en,%1$s,,,,mtrl,resource,사용: %1$s,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker error
0x7f1303f6,string,mtrl_picker_invalid_range,,Invalid range.,en,,,,,mtrl,resource,잘못된 범위입니다.,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker error
0x7f1303f7,string,mtrl_picker_navigate_to_current_year_description,,Navigate to current year %1$d,en,%1$d,,,,mtrl,resource,현재 연도 %1$d년으로 이동,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f1303f8,string,mtrl_picker_navigate_to_year_description,,Navigate to year %1$d,en,%1$d,,,,mtrl,resource,%1$d년으로 이동,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f1303f9,string,mtrl_picker_out_of_range,,Out of range: %1$s,en,%1$s,,,,mtrl,resource,범위를 벗어남: %1$s,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker error
0x7f1303fa,string,mtrl_picker_range_header_only_end_selected,,Start date – %1$s,en,%1$s,,,,mtrl,resource,시작일 – %1$s,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker UI
0x7f1303fb,string,mtrl_picker_range_header_only_start_selected,,%1$s – End date,en,%1$s,,,,mtrl,resource,%1$s – 종료일,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker UI
0x7f1303fd,string,mtrl_picker_range_header_title,,Select Range,en,,,,,mtrl,resource,범위 선택,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker UI
0x7f1303fe,string,mtrl_picker_range_header_unselected,,Start date – End date,en,,,,,mtrl,resource,시작일 – 종료일,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; date picker UI
0x7f1303ff,string,mtrl_picker_save,,Save,en,,,,,mtrl,resource,저장,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; button
0x7f130400,string,mtrl_picker_start_date_description,,Start date %1$s,en,%1$s,,,,mtrl,resource,시작일 %1$s,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130401,string,mtrl_picker_text_input_date_hint,,Date,en,,,,,mtrl,resource,날짜,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; input hint
0x7f130402,string,mtrl_picker_text_input_date_range_end_hint,,End date,en,,,,,mtrl,resource,종료일,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; input hint
0x7f130403,string,mtrl_picker_text_input_date_range_start_hint,,Start date,en,,,,,mtrl,resource,시작일,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; input hint
0x7f130404,string,mtrl_picker_text_input_day_abbr,,d,en,,,,,mtrl,resource,일,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; input hint
0x7f130405,string,mtrl_picker_text_input_month_abbr,,m,en,,,,,mtrl,resource,월,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; input hint
0x7f130406,string,mtrl_picker_text_input_year_abbr,,y,en,,,,,mtrl,resource,년,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; input hint
0x7f130407,string,mtrl_picker_today_description,,Today %1$s,en,%1$s,,,,mtrl,resource,오늘 %1$s,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130408,string,mtrl_picker_toggle_to_calendar_input_mode,,Switch to calendar input mode,en,,,,,mtrl,resource,캘린더 입력 모드로 전환,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130409,string,mtrl_picker_toggle_to_day_selection,,Switch to Calendar view,en,,,,,mtrl,resource,캘린더 보기로 전환,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f13040a,string,mtrl_picker_toggle_to_text_input_mode,,Switch to text input mode,en,,,,,mtrl,resource,텍스트 입력 모드로 전환,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f13040b,string,mtrl_picker_toggle_to_year_selection,,Switch to year view,en,,,,,mtrl,resource,연도 보기로 전환,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f13040c,string,mtrl_picker_toggled_to_day_selection,,Switched to Calendar view,en,,,,,mtrl,resource,캘린더 보기로 전환됨,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f13040d,string,mtrl_picker_toggled_to_year_selection,,Switched to year view,en,,,,,mtrl,resource,연도 보기로 전환됨,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; accessibility
0x7f130416,string,mtrl_timepicker_cancel,,Cancel,en,,,,,mtrl,resource,취소,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; button
0x7f130417,string,mtrl_timepicker_confirm,,OK,en,,,,,mtrl,resource,확인,machine_verified,GPT-5.5 + deterministic QA,User-visible static UI; button
0x7f130418,string,mute_add_result_already_exist,,既に登録されているユーザーです。,ja,,,,,mute,resource,이미 등록된 사용자입니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f130419,string,mute_add_result_success,,非表示にしました。アカウント設定から解除できます。,ja,,,,,mute,resource,숨겼습니다. 계정 설정에서 해제할 수 있습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13041a,string,mute_remove_result_success,,非表示を解除しました。,ja,,,,,mute,resource,숨김을 해제했습니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13041b,string,muted_owner_list_blank_message,,登録されていません\n登録はユーザーページや作品詳細右上のオプションメニューから行えます,ja,,,,,muted,resource,등록되어 있지 않습니다\n등록은 사용자 페이지나 작품 상세 오른쪽 상단의 옵션 메뉴에서 할 수 있습니다,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13041c,string,muted_owner_list_header_count_format,,%d / %d件,ja,%d|%d,false,,,muted,resource,%d / %d건,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
0x7f13041d,string,muted_owner_list_header_description,,登録したユーザーの作品を、検索結果やランキングなどから非表示にします。,ja,,,,,muted,resource,등록한 사용자의 작품을 검색 결과나 랭킹 등에서 숨깁니다.,machine_verified,GPT-5.5 + deterministic QA,Full static UI pass; translated and second-pass reviewed
